"Z_Ji_[14,1]","Z_Ji_[14,2]","Z_Ji_[14,3]","Z_Ji_[14,4]","Z_Ji_[14,5]","Z_Ji_[14,6]","Z_Ji_[14,7]","Z_Ji_[14,8]","Z_Ji_[14,9]","Z_Ji_[14,10]","Z_Ji_[14,11]","Z_Ji_[14,12]","Z_Ji_[14,13]","Z_Ji_[14,14]","Z_Ji_[14,15]","Z_Ji_[14,16]","Z_Ji_[14,17]","Z_Ji_[14,18]","Z_Ji_[14,19]","Z_Ji_[14,20]"
0.008603348,0.014167874,0.019481198,0.024453321,0.029004202,0.033065884,0.036584143,0.039519582,0.041848181,0.043561266,0.044664956,0.045179113,0.045135891,0.044577948,0.043556422,0.042128789,0.04035667,0.038303695,0.036033498,0.033607917
0.008592928,0.014150899,0.019458236,0.024425134,0.02897171,0.033030131,0.036546247,0.039480698,0.041809451,0.043523778,0.044629707,0.045146977,0.045107593,0.044554049,0.043537311,0.042114676,0.040347602,0.038299561,0.036034049,0.03361279
0.008582529,0.014133957,0.019435319,0.024396999,0.028939277,0.032994438,0.036508412,0.039441871,0.04177077,0.043486331,0.044594488,0.045114857,0.045079299,0.044530141,0.043518176,0.042100529,0.040338488,0.038295371,0.036034538,0.033617596
0.008572151,0.014117049,0.019412445,0.024368917,0.028906901,0.032958805,0.036470636,0.0394031,0.041732139,0.043448923,0.044559297,0.045082755,0.045051008,0.044506222,0.043499018,0.042086346,0.040329328,0.038291127,0.036034965,0.033622335
0.008561793,0.014100173,0.019389615,0.024340886,0.028874583,0.032923233,0.03643292,0.039364384,0.041693558,0.043411556,0.044524136,0.045050669,0.045022721,0.044482294,0.043479837,0.042072129,0.040320123,0.038286828,0.036035332,0.03362701
0.008551456,0.014083331,0.019366829,0.024312908,0.028842323,0.032887721,0.036395264,0.039325724,0.041655025,0.04337423,0.044489004,0.045018599,0.044994437,0.044458355,0.043460633,0.042057876,0.040310872,0.038282475,0.036035637,0.033631618
0.008541139,0.014066521,0.019344086,0.024284982,0.02881012,0.032852268,0.036357667,0.03928712,0.041616542,0.043336943,0.044453901,0.044986547,0.044966156,0.044434408,0.043441407,0.042043589,0.040301576,0.038278069,0.036035882,0.033636161
0.008530843,0.014049744,0.019321386,0.024257107,0.028777975,0.032816876,0.036320129,0.039248572,0.041578108,0.043299697,0.044418827,0.044954511,0.04493788,0.04441045,0.043422159,0.042029268,0.040292235,0.038273608,0.036036066,0.033640639
0.008520567,0.014033,0.01929873,0.024229284,0.028745886,0.032781543,0.03628265,0.039210078,0.041539722,0.04326249,0.044383783,0.044922493,0.044909608,0.044386483,0.043402888,0.042014913,0.04028285,0.038269095,0.03603619,0.033645052
0.008510311,0.014016288,0.019276118,0.024201512,0.028713855,0.03274627,0.03624523,0.039171641,0.041501386,0.043225324,0.044348768,0.044890492,0.044881339,0.044362507,0.043383595,0.042000523,0.04027342,0.038264527,0.036036254,0.033649401
0.008500076,0.013999609,0.019253548,0.024173792,0.02868188,0.032711056,0.036207869,0.039133258,0.041463099,0.043188198,0.044313782,0.044858507,0.044853075,0.044338522,0.04336428,0.0419861,0.040263946,0.038259907,0.036036258,0.033653685
0.00848986,0.013982963,0.019231021,0.024146123,0.028649962,0.032675901,0.036170566,0.039094931,0.04142486,0.043151112,0.044278826,0.04482654,0.044824815,0.044314528,0.043344944,0.041971643,0.040254427,0.038255234,0.036036202,0.033657904
0.008479665,0.013966349,0.019208537,0.024118504,0.028618101,0.032640806,0.036133322,0.039056658,0.04138667,0.043114066,0.044243899,0.04479459,0.044796559,0.044290526,0.043325586,0.041957153,0.040244865,0.038250509,0.036036087,0.03366206
0.00846949,0.013949767,0.019186095,0.024090937,0.028586296,0.032605769,0.036096137,0.039018441,0.041348529,0.04307706,0.044209001,0.044762658,0.044768308,0.044266514,0.043306206,0.04194263,0.04023526,0.038245731,0.036035913,0.033666151
0.008459335,0.013933217,0.019163697,0.02406342,0.028554547,0.032570791,0.036059009,0.038980278,0.041310436,0.043040094,0.044174133,0.044730742,0.044740061,0.044242494,0.043286806,0.041928074,0.040225611,0.038240901,0.03603568,0.03367018
0.0084492,0.013916699,0.01914134,0.024035954,0.028522854,0.032535871,0.03602194,0.03894217,0.041272392,0.043003167,0.044139294,0.044698845,0.044711819,0.044218466,0.043267385,0.041913485,0.040215919,0.038236019,0.036035388,0.033674144
0.008439085,0.013900213,0.019119026,0.024008539,0.028491217,0.032501011,0.035984929,0.038904117,0.041234396,0.042966281,0.044104484,0.044666964,0.044683581,0.04419443,0.043247942,0.041898864,0.040206184,0.038231086,0.036035038,0.033678045
0.008428989,0.013883759,0.019096754,0.023981173,0.028459636,0.032466208,0.035947976,0.038866118,0.041196449,0.042929434,0.044069703,0.044635101,0.044655349,0.044170385,0.043228479,0.04188421,0.040196406,0.038226101,0.03603463,0.033681884
0.008418914,0.013867337,0.019074524,0.023953858,0.028428111,0.032431464,0.035911081,0.038828174,0.04115855,0.042892627,0.044034952,0.044603256,0.044627121,0.044146333,0.043208996,0.041869525,0.040186585,0.038221065,0.036034163,0.033685659
0.008408858,0.013850946,0.019052336,0.023926593,0.028396641,0.032396777,0.035874243,0.038790283,0.041120699,0.04285586,0.044000231,0.044571428,0.044598898,0.044122272,0.043189492,0.041854807,0.040176723,0.038215978,0.036033639,0.033689372
0.008398821,0.013834587,0.01903019,0.023899378,0.028365226,0.032362149,0.035837462,0.038752447,0.041082896,0.042819133,0.043965538,0.044539618,0.04457068,0.044098204,0.043169968,0.041840057,0.040166818,0.03821084,0.036033057,0.033693023
0.008388804,0.013818259,0.019008086,0.023872212,0.028333866,0.032327578,0.035800739,0.038714665,0.041045141,0.042782445,0.043930875,0.044507825,0.044542468,0.044074128,0.043150424,0.041825276,0.040156872,0.038205651,0.036032418,0.033696611
0.008378807,0.013801963,0.018986023,0.023845097,0.028302562,0.032293065,0.035764074,0.038676937,0.041007434,0.042745797,0.043896242,0.04447605,0.044514261,0.044050045,0.043130861,0.041810463,0.040146883,0.038200413,0.036031722,0.033700138
0.008368829,0.013785698,0.018964002,0.02381803,0.028271312,0.032258609,0.035727465,0.038639263,0.040969776,0.042709188,0.043861638,0.044444293,0.044486059,0.044025955,0.043111277,0.04179562,0.040136854,0.038195124,0.036030968,0.033703603
0.008358871,0.013769464,0.018942022,0.023791013,0.028240117,0.032224211,0.035690913,0.038601643,0.040932164,0.042672619,0.043827063,0.044412554,0.044457862,0.044001857,0.043091675,0.041780745,0.040126783,0.038189785,0.036030158,0.033707006
0.008348932,0.013753262,0.018920083,0.023764045,0.028208977,0.03218987,0.035654418,0.038564076,0.040894601,0.04263609,0.043792518,0.044380833,0.044429672,0.043977753,0.043072052,0.041765839,0.040116671,0.038184396,0.036029292,0.033710348
0.008339012,0.01373709,0.018898186,0.023737126,0.028177891,0.032155586,0.03561798,0.038526563,0.040857086,0.0425996,0.043758002,0.04434913,0.044401486,0.043953641,0.043052411,0.041750903,0.040106518,0.038178958,0.036028369,0.033713629
0.008329112,0.01372095,0.018876329,0.023710257,0.02814686,0.032121359,0.035581599,0.038489103,0.040819618,0.04256315,0.043723515,0.044317445,0.044373307,0.043929523,0.043032751,0.041735937,0.040096324,0.038173471,0.03602739,0.033716848
0.00831923,0.01370484,0.018854514,0.023683435,0.028115883,0.032087188,0.035545274,0.038451696,0.040782197,0.042526739,0.043689058,0.044285777,0.044345133,0.043905398,0.043013072,0.04172094,0.04008609,0.038167935,0.036026356,0.033720008
0.008309368,0.013688761,0.018832739,0.023656663,0.028084959,0.032053075,0.035509005,0.038414343,0.040744824,0.042490367,0.043654631,0.044254128,0.044316966,0.043881267,0.042993374,0.041705913,0.040075816,0.038162349,0.036025265,0.033723106
0.008299525,0.013672712,0.018811004,0.023629939,0.02805409,0.032019017,0.035472793,0.038377043,0.040707499,0.042454035,0.043620233,0.044222497,0.044288804,0.043857129,0.042973657,0.041690856,0.040065502,0.038156716,0.036024119,0.033726145
0.008289701,0.013656695,0.018789311,0.023603264,0.028023274,0.031985017,0.035436636,0.038339796,0.04067022,0.042417742,0.043585864,0.044190885,0.044260648,0.043832985,0.042953923,0.04167577,0.040055148,0.038151033,0.036022918,0.033729123
0.008279896,0.013640707,0.018767657,0.023576636,0.027992512,0.031951072,0.035400536,0.038302601,0.040632989,0.042381488,0.043551525,0.04415929,0.044232499,0.043808835,0.04293417,0.041660654,0.040044754,0.038145303,0.036021662,0.033732041
0.008270109,0.01362475,0.018746044,0.023550057,0.027961804,0.031917183,0.035364491,0.03826546,0.040595805,0.042345274,0.043517215,0.044127714,0.044204356,0.043784679,0.042914399,0.041645509,0.040034321,0.038139525,0.036020352,0.0337349
0.008260342,0.013608824,0.018724472,0.023523526,0.027931149,0.031883351,0.035328502,0.038228371,0.040558669,0.042309099,0.043482934,0.044096156,0.044176219,0.043760516,0.04289461,0.041630334,0.040023849,0.038133698,0.036018986,0.033737699
0.008250593,0.013592927,0.018702939,0.023497043,0.027900547,0.031849574,0.035292569,0.038191335,0.040521579,0.042272963,0.043448683,0.044064616,0.044148089,0.043736348,0.042874803,0.041615131,0.040013338,0.038127825,0.036017566,0.033740439
0.008240864,0.013577061,0.018681446,0.023470608,0.027869998,0.031815852,0.035256691,0.038154351,0.040484536,0.042236866,0.043414462,0.044033095,0.044119965,0.043712175,0.042854979,0.041599899,0.040002787,0.038121904,0.036016092,0.03374312
0.008231152,0.013561225,0.018659993,0.02344422,0.027839502,0.031782187,0.035220869,0.03811742,0.04044754,0.042200808,0.04338027,0.044001592,0.044091848,0.043687996,0.042835137,0.041584638,0.039992199,0.038115935,0.036014565,0.033745742
0.00822146,0.013545419,0.01863858,0.023417879,0.027809059,0.031748576,0.035185101,0.038080541,0.040410591,0.042164789,0.043346108,0.043970108,0.044063737,0.043663811,0.042815278,0.041569349,0.039981571,0.03810992,0.036012983,0.033748305
0.008211786,0.013529642,0.018617207,0.023391586,0.027778668,0.031715021,0.035149389,0.038043715,0.040373689,0.04212881,0.043311974,0.043938642,0.044035633,0.043639622,0.042795402,0.041554031,0.039970906,0.038103858,0.036011348,0.03375081
0.00820213,0.013513896,0.018595873,0.023365341,0.02774833,0.031681522,0.035113732,0.03800694,0.040336833,0.042092869,0.043277871,0.043907195,0.044007537,0.043615427,0.042775509,0.041538686,0.039960203,0.038097749,0.036009659,0.033753257
0.008192493,0.013498179,0.018574579,0.023339142,0.027718044,0.031648077,0.03507813,0.037970217,0.040300024,0.042056967,0.043243797,0.043875767,0.043979447,0.043591227,0.0427556,0.041523312,0.039949461,0.038091595,0.036007918,0.033755645
0.008182875,0.013482492,0.018553323,0.02331299,0.027687811,0.031614687,0.035042582,0.037933547,0.040263262,0.042021105,0.043209752,0.043844357,0.043951364,0.043567022,0.042735673,0.041507911,0.039938682,0.038085394,0.036006123,0.033757976
0.008173274,0.013466834,0.018532107,0.023286885,0.027657629,0.031581351,0.035007089,0.037896928,0.040226546,0.041985281,0.043175737,0.043812966,0.043923288,0.043542812,0.04271573,0.041492482,0.039927866,0.038079147,0.036004276,0.033760249
0.008163692,0.013451206,0.01851093,0.023260827,0.0276275,0.031548071,0.034971651,0.03786036,0.040189876,0.041949496,0.043141751,0.043781594,0.043895219,0.043518598,0.042695771,0.041477026,0.039917012,0.038072854,0.036002376,0.033762464
0.008154129,0.013435607,0.018489792,0.023234816,0.027597422,0.031514844,0.034936267,0.037823845,0.040153253,0.04191375,0.043107795,0.04375024,0.043867158,0.043494379,0.042675795,0.041461543,0.039906122,0.038066516,0.036000424,0.033764622
0.008144583,0.013420037,0.018468693,0.02320885,0.027567397,0.031481672,0.034900937,0.037787381,0.040116675,0.041878042,0.043073869,0.043718905,0.043839104,0.043470155,0.042655804,0.041446033,0.039895194,0.038060132,0.035998419,0.033766723
0.008135056,0.013404497,0.018447633,0.023182932,0.027537422,0.031448555,0.034865661,0.037750968,0.040080145,0.041842373,0.043039971,0.04368759,0.043811058,0.043445927,0.042635796,0.041430496,0.03988423,0.038053703,0.035996363,0.033768767
0.008125547,0.013388986,0.018426612,0.023157059,0.027507499,0.031415491,0.034830439,0.037714607,0.04004366,0.041806743,0.043006104,0.043656293,0.043783019,0.043421695,0.042615773,0.041414932,0.039873229,0.03804723,0.035994255,0.033770755
0.008116055,0.013373504,0.018405628,0.023131233,0.027477628,0.031382481,0.034795272,0.037678296,0.040007221,0.041771152,0.042972266,0.043625015,0.043754987,0.043397459,0.042595734,0.041399342,0.039862192,0.038040711,0.035992096,0.033772686
0.008106582,0.01335805,0.018384684,0.023105452,0.027447808,0.031349526,0.034760158,0.037642037,0.039970828,0.041735599,0.042938457,0.043593756,0.043726963,0.043373219,0.042575679,0.041383725,0.039851118,0.038034148,0.035989885,0.033774561
0.008097127,0.013342626,0.018363778,0.023079718,0.027418038,0.031316623,0.034725097,0.037605829,0.039934481,0.041700085,0.042904678,0.043562516,0.043698947,0.043348975,0.042555609,0.041368083,0.039840009,0.038027541,0.035987623,0.033776379
0.008087689,0.013327231,0.018342909,0.023054029,0.02738832,0.031283775,0.03469009,0.037569672,0.03989818,0.04166461,0.042870928,0.043531295,0.043670939,0.043324727,0.042535524,0.041352414,0.039828864,0.03802089,0.03598531,0.033778142
0.00807827,0.013311864,0.01832208,0.023028386,0.027358652,0.03125098,0.034655137,0.037533566,0.039861925,0.041629173,0.042837208,0.043500094,0.043642939,0.043300476,0.042515424,0.041336719,0.039817684,0.038014195,0.035982947,0.033779849
0.008068868,0.013296526,0.018301288,0.023002788,0.027329035,0.031218238,0.034620237,0.03749751,0.039825715,0.041593774,0.042803517,0.043468911,0.043614947,0.043276221,0.042495309,0.041320999,0.039806468,0.038007455,0.035980533,0.0337815
0.008059484,0.013281216,0.018280534,0.022977235,0.027299469,0.031185549,0.03458539,0.037461505,0.039789551,0.041558414,0.042769856,0.043437748,0.043586962,0.043251963,0.042475179,0.041305253,0.039795217,0.038000673,0.035978068,0.033783096
0.008050118,0.013265935,0.018259818,0.022951728,0.027269953,0.031152913,0.034550596,0.037425551,0.039753432,0.041523092,0.042736224,0.043406604,0.043558986,0.043227701,0.042455035,0.041289482,0.039783931,0.037993847,0.035975554,0.033784637
0.008040769,0.013250682,0.018239139,0.022926266,0.027240487,0.031120331,0.034515856,0.037389647,0.039717359,0.041487809,0.042702621,0.043375479,0.043531018,0.043203436,0.042434876,0.041273686,0.03977261,0.037986978,0.035972989,0.033786122
0.008031438,0.013235458,0.018218498,0.022900849,0.027211072,0.031087801,0.034481168,0.037353793,0.039681332,0.041452564,0.042669049,0.043344373,0.043503058,0.043179168,0.042414703,0.041257865,0.039761254,0.037980065,0.035970375,0.033787554
0.008022124,0.013220261,0.018197895,0.022875477,0.027181706,0.031055323,0.034446532,0.037317989,0.039645349,0.041417357,0.042635505,0.043313287,0.043475107,0.043154897,0.042394515,0.041242019,0.039749864,0.03797311,0.035967711,0.03378893
0.008012828,0.013205093,0.018177329,0.02285015,0.02715239,0.031022899,0.03441195,0.037282236,0.039609412,0.041382189,0.042601991,0.043282221,0.043447164,0.043130623,0.042374314,0.041226148,0.039738439,0.037966113,0.035964998,0.033790252
0.00800355,0.013189953,0.0181568,0.022824867,0.027123125,0.030990526,0.03437742,0.037246533,0.03957352,0.041347058,0.042568507,0.043251173,0.04341923,0.043106346,0.042354098,0.041210253,0.039726981,0.037959073,0.035962236,0.03379152
0.007994288,0.013174841,0.018136309,0.022799629,0.027093908,0.030958206,0.034342942,0.037210879,0.039537674,0.041311966,0.042535052,0.043220145,0.043391304,0.043082066,0.042333869,0.041194333,0.039715488,0.037951991,0.035959425,0.033792734
0.007985045,0.013159757,0.018115855,0.022774435,0.027064742,0.030925939,0.034308516,0.037175276,0.039501872,0.041276912,0.042501627,0.043189137,0.043363387,0.043057784,0.042313626,0.041178389,0.039703962,0.037944866,0.035956565,0.033793894
0.007975818,0.013144701,0.018095437,0.022749286,0.027035624,0.030893723,0.034274143,0.037139722,0.039466115,0.041241897,0.042468231,0.043158148,0.043335478,0.0430335,0.042293369,0.041162421,0.039692402,0.0379377,0.035953656,0.033795
0.007966609,0.013129673,0.018075057,0.02272418,0.027006556,0.030861559,0.034239822,0.037104218,0.039430403,0.041206919,0.042434864,0.043127178,0.043307578,0.043009213,0.042273099,0.04114643,0.039680809,0.037930493,0.035950699,0.033796053
0.007957416,0.013114672,0.018054713,0.022699119,0.026977537,0.030829447,0.034205553,0.037068763,0.039394736,0.041171979,0.042401527,0.043096229,0.043279687,0.042984924,0.042252816,0.041130414,0.039669183,0.037923243,0.035947694,0.033797053
0.007948241,0.013099699,0.018034406,0.022674102,0.026948567,0.030797387,0.034171335,0.037033358,0.039359114,0.041137077,0.04236822,0.043065298,0.043251805,0.042960632,0.04223252,0.041114375,0.039657523,0.037915953,0.035944641,0.033797999
0.007939083,0.013084753,0.018014136,0.022649128,0.026919646,0.030765378,0.03413717,0.036998003,0.039323537,0.041102214,0.042334942,0.043034388,0.043223932,0.042936339,0.042212211,0.041098313,0.039645831,0.037908621,0.03594154,0.033798893
0.007929942,0.013069835,0.017993902,0.022624199,0.026890774,0.03073342,0.034103055,0.036962697,0.039288004,0.041067388,0.042301693,0.043003497,0.043196068,0.042912043,0.042191888,0.041082227,0.039634106,0.037901249,0.035938391,0.033799734
0.007920819,0.013054944,0.017973705,0.022599313,0.026861951,0.030701514,0.034068993,0.036927439,0.039252516,0.0410326,0.042268474,0.042972626,0.043168213,0.042887746,0.042171553,0.041066118,0.039622348,0.037893835,0.035935195,0.033800522
0.007911712,0.013040081,0.017953544,0.02257447,0.026833176,0.03066966,0.034034982,0.036892231,0.039217072,0.04099785,0.042235284,0.042941774,0.043140368,0.042863447,0.042151206,0.041049986,0.039610558,0.037886382,0.035931952,0.033801258
0.007902622,0.013025245,0.017933419,0.022549671,0.026804449,0.030637856,0.034001022,0.036857072,0.039181673,0.040963137,0.042202124,0.042910943,0.043112531,0.042839147,0.042130846,0.041033832,0.039598736,0.037878887,0.035928661,0.033801942
0.007893548,0.013010436,0.01791333,0.022524915,0.026775771,0.030606103,0.033967113,0.036821962,0.039146318,0.040928463,0.042168993,0.042880131,0.043084704,0.042814844,0.042110473,0.041017655,0.039586882,0.037871353,0.035925324,0.033802574
0.007884492,0.012995654,0.017893277,0.022500202,0.026747141,0.030574401,0.033933255,0.036786901,0.039111007,0.040893826,0.042135892,0.042849339,0.043056886,0.042790541,0.042090089,0.041001455,0.039574996,0.037863779,0.035921939,0.033803154
0.007875452,0.012980899,0.01787326,0.022475532,0.026718559,0.03054275,0.033899448,0.036751888,0.039075741,0.040859227,0.04210282,0.042818567,0.043029078,0.042766236,0.042069692,0.040985233,0.039563078,0.037856165,0.035918509,0.033803682
