#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
1115,Ru Lup,000-BBW-753,2459397.42639,10.5,,False,Visual,Visual,DCMA,,
1116,RU Lup,000-BBW-753,2459397.59722,10.2,,False,Visual,Visual,PLA,,
1117,RU Lup,000-BBW-753,2459398.60764,10.5,,False,Visual,Visual,PLA,,
1118,Ru Lup,000-BBW-753,2459399.40417,10.3,,False,Visual,Visual,DCMA,,
1119,RU Lup,000-BBW-753,2459400.4625,10.5,,False,Visual,Visual,RFP,,
1120,RU LUP,000-BBW-753,2459400.563009,11.199,0.008,False,Johnson B,CCD,HMB,1.035,False
1121,RU LUP,000-BBW-753,2459400.563287,11.202,0.008,False,Johnson B,CCD,HMB,1.035,False
1122,RU LUP,000-BBW-753,2459400.563530,10.187,0.006,False,Cousins R,CCD,HMB,1.035,False
1123,RU LUP,000-BBW-753,2459400.563681,10.171,0.006,False,Cousins R,CCD,HMB,1.035,False
1124,RU LUP,000-BBW-753,2459400.563889,9.465,0.010,False,Cousins I,CCD,HMB,1.035,False
1125,RU LUP,000-BBW-753,2459400.564051,9.471,0.010,False,Cousins I,CCD,HMB,1.035,False
1126,RU LUP,000-BBW-753,2459400.564236,10.721,0.007,False,Johnson V,CCD,HMB,1.035,False
1127,RU LUP,000-BBW-753,2459400.564387,10.725,0.007,False,Johnson V,CCD,HMB,1.035,False
1128,RU LUP,000-BBW-753,2459401.560370,11.505,0.009,False,Johnson B,CCD,HMB,1.035,False
1129,RU LUP,000-BBW-753,2459401.560637,11.486,0.009,False,Johnson B,CCD,HMB,1.035,False
1130,RU LUP,000-BBW-753,2459401.560891,10.409,0.006,False,Cousins R,CCD,HMB,1.035,False
1131,RU LUP,000-BBW-753,2459401.561042,10.399,0.006,False,Cousins R,CCD,HMB,1.035,False
1132,RU LUP,000-BBW-753,2459401.561250,9.646,0.010,False,Cousins I,CCD,HMB,1.035,False
1133,RU LUP,000-BBW-753,2459401.561412,9.614,0.010,False,Cousins I,CCD,HMB,1.035,False
1134,RU LUP,000-BBW-753,2459401.561597,11.005,0.008,False,Johnson V,CCD,HMB,1.035,False
1135,RU LUP,000-BBW-753,2459401.561748,10.986,0.008,False,Johnson V,CCD,HMB,1.035,False
1136,RU LUP,000-BBW-753,2459402.557488,10.974,0.008,False,Johnson B,CCD,HMB,1.035,False
1137,RU LUP,000-BBW-753,2459402.557755,10.991,0.007,False,Johnson B,CCD,HMB,1.035,False
1138,RU LUP,000-BBW-753,2459402.557998,10.047,0.006,False,Cousins R,CCD,HMB,1.035,False
1139,RU LUP,000-BBW-753,2459402.558160,10.045,0.006,False,Cousins R,CCD,HMB,1.035,False
1140,RU LUP,000-BBW-753,2459402.558368,9.348,0.010,False,Cousins I,CCD,HMB,1.035,False
1141,RU LUP,000-BBW-753,2459402.558519,9.352,0.010,False,Cousins I,CCD,HMB,1.035,False
1142,RU LUP,000-BBW-753,2459402.558715,10.517,0.007,False,Johnson V,CCD,HMB,1.035,False
1143,RU LUP,000-BBW-753,2459402.558866,10.515,0.007,False,Johnson V,CCD,HMB,1.035,False
1144,RU LUP,000-BBW-753,2459403.554711,10.699,0.007,False,Johnson B,CCD,HMB,1.035,False
1145,RU LUP,000-BBW-753,2459403.554977,10.703,0.007,False,Johnson B,CCD,HMB,1.035,False
1146,RU LUP,000-BBW-753,2459403.555231,9.817,0.005,False,Cousins R,CCD,HMB,1.035,False
1147,RU LUP,000-BBW-753,2459403.555382,9.817,0.005,False,Cousins R,CCD,HMB,1.035,False
1148,RU LUP,000-BBW-753,2459403.555590,9.107,0.009,False,Cousins I,CCD,HMB,1.035,False
1149,RU LUP,000-BBW-753,2459403.555752,9.111,0.009,False,Cousins I,CCD,HMB,1.035,False
1150,RU LUP,000-BBW-753,2459403.555938,10.254,0.006,False,Johnson V,CCD,HMB,1.035,False
1151,RU LUP,000-BBW-753,2459403.556088,10.255,0.006,False,Johnson V,CCD,HMB,1.035,False
1152,Ru Lup,000-BBW-753,2459404.42639,10.2,,False,Visual,Visual,DCMA,,
1153,RU LUP,000-BBW-753,2459404.55194,10.287,0.007,False,Johnson B,CCD,HMB,1.035,False
1154,RU LUP,000-BBW-753,2459404.55221,10.299,0.007,False,Johnson B,CCD,HMB,1.035,False
1155,RU LUP,000-BBW-753,2459404.55245,9.461,0.005,False,Cousins R,CCD,HMB,1.035,False
1156,RU LUP,000-BBW-753,2459404.55262,9.479,0.005,False,Cousins R,CCD,HMB,1.035,False
1157,RU LUP,000-BBW-753,2459404.55282,8.875,0.009,False,Cousins I,CCD,HMB,1.035,False
1158,RU LUP,000-BBW-753,2459404.55297,8.849,0.009,False,Cousins I,CCD,HMB,1.035,False
1159,RU LUP,000-BBW-753,2459404.55317,9.877,0.006,False,Johnson V,CCD,HMB,1.035,False
1160,RU LUP,000-BBW-753,2459404.55332,9.869,0.006,False,Johnson V,CCD,HMB,1.035,False
1161,Ru Lup,000-BBW-753,2459405.42153,10.1,,False,Visual,Visual,DCMA,,
1162,RU LUP,000-BBW-753,2459405.54924,10.325,0.007,False,Johnson B,CCD,HMB,1.035,False
1163,RU LUP,000-BBW-753,2459405.54951,10.328,0.007,False,Johnson B,CCD,HMB,1.035,False
1164,RU LUP,000-BBW-753,2459405.54976,9.529,0.005,False,Cousins R,CCD,HMB,1.035,False
1165,RU LUP,000-BBW-753,2459405.54992,9.519,0.005,False,Cousins R,CCD,HMB,1.035,False
1166,RU LUP,000-BBW-753,2459405.55013,8.876,0.009,False,Cousins I,CCD,HMB,1.035,False
1167,RU LUP,000-BBW-753,2459405.55028,8.882,0.009,False,Cousins I,CCD,HMB,1.035,False
1168,RU LUP,000-BBW-753,2459405.55047,9.951,0.006,False,Johnson V,CCD,HMB,1.035,False
1169,RU LUP,000-BBW-753,2459405.55063,9.946,0.006,False,Johnson V,CCD,HMB,1.035,False
1170,Ru Lup,000-BBW-753,2459406.44514,10.2,,False,Visual,Visual,DCMA,,
1171,RU Lup,000-BBW-753,2459406.52431,10.1,,False,Visual,Visual,RFP,,
1172,RU LUP,000-BBW-753,2459406.546493,10.292,0.007,False,Johnson B,CCD,HMB,1.035,False
1173,RU LUP,000-BBW-753,2459406.546771,10.289,0.007,False,Johnson B,CCD,HMB,1.035,False
1174,RU LUP,000-BBW-753,2459406.547025,9.477,0.005,False,Cousins R,CCD,HMB,1.035,False
1175,RU LUP,000-BBW-753,2459406.547188,9.486,0.005,False,Cousins R,CCD,HMB,1.035,False
1176,RU LUP,000-BBW-753,2459406.547396,8.847,0.009,False,Cousins I,CCD,HMB,1.035,False
1177,RU LUP,000-BBW-753,2459406.547546,8.844,0.009,False,Cousins I,CCD,HMB,1.035,False
1178,RU LUP,000-BBW-753,2459406.547731,9.884,0.006,False,Johnson V,CCD,HMB,1.035,False
1179,RU LUP,000-BBW-753,2459406.547894,9.885,0.006,False,Johnson V,CCD,HMB,1.035,False
1180,Ru Lup,000-BBW-753,2459406.56111,10.0,,False,Visual,Visual,PRVA,,
1181,RU Lup,000-BBW-753,2459406.58681,10.0,,False,Visual,Visual,PLA,,
1182,Ru Lup,000-BBW-753,2459407.42917,10.0,,False,Visual,Visual,DCMA,,
1183,RU Lup ,000-BBW-753,2459407.47361,10.0,,False,Visual,Visual,RFP,,
1184,Ru Lup,000-BBW-753,2459407.51319,10.0,,False,Visual,Visual,PRVA,,
1185,RU Lup,000-BBW-753,2459407.56944,10.1,,False,Visual,Visual,PLA,,
1186,RU Lup ,000-BBW-753,2459408.45972,10.3,,False,Visual,Visual,RFP,,
1187,RU Lup,000-BBW-753,2459408.55556,10.2,,False,Visual,Visual,PLA,,
1188,RU Lup,000-BBW-753,2459409.45694,10.2,,False,Visual,Visual,RFP,,
1189,RU Lup,000-BBW-753,2459409.58333,10.2,,False,Visual,Visual,PLA,,
1190,RU LUP,000-BBW-753,2459410.42569,10.4,,False,Visual,Visual,DCMA,,
1191,RU LUP,000-BBW-753,2459410.535278,10.694,0.017,False,Johnson B,CCD,HMB,1.035,False
1192,RU LUP,000-BBW-753,2459410.535556,10.597,0.010,False,Johnson B,CCD,HMB,1.035,False
1193,RU LUP,000-BBW-753,2459410.535799,9.654,0.012,False,Cousins R,CCD,HMB,1.035,False
1194,RU LUP,000-BBW-753,2459410.535949,9.813,0.016,False,Cousins R,CCD,HMB,1.035,False
1195,RU LUP,000-BBW-753,2459410.536157,9.210,0.016,False,Cousins I,CCD,HMB,1.035,False
1196,RU LUP,000-BBW-753,2459410.536319,9.092,0.010,False,Cousins I,CCD,HMB,1.035,False
1197,RU LUP,000-BBW-753,2459410.536505,10.166,0.006,False,Johnson V,CCD,HMB,1.035,False
1198,RU LUP,000-BBW-753,2459410.536655,10.146,0.007,False,Johnson V,CCD,HMB,1.035,False
1199,RU Lup,000-BBW-753,2459410.5625,10.2,,False,Visual,Visual,PLA,,
1200,RU LUP,000-BBW-753,2459411.44306,10.6,,False,Visual,Visual,DCMA,,
1201,RU LUP,000-BBW-753,2459411.53258,11.308,0.008,False,Johnson B,CCD,HMB,1.035,False
1202,RU LUP,000-BBW-753,2459411.53286,11.304,0.008,False,Johnson B,CCD,HMB,1.035,False
1203,RU LUP,000-BBW-753,2459411.53310,10.237,0.006,False,Cousins R,CCD,HMB,1.035,False
1204,RU LUP,000-BBW-753,2459411.53326,10.268,0.006,False,Cousins R,CCD,HMB,1.035,False
1205,RU LUP,000-BBW-753,2459411.53347,9.547,0.010,False,Cousins I,CCD,HMB,1.035,False
1206,RU LUP,000-BBW-753,2459411.53362,9.545,0.010,False,Cousins I,CCD,HMB,1.035,False
1207,RU LUP,000-BBW-753,2459411.53381,10.864,0.007,False,Johnson V,CCD,HMB,1.035,False
1208,RU LUP,000-BBW-753,2459411.53397,10.859,0.007,False,Johnson V,CCD,HMB,1.035,False
1209,RU Lup,000-BBW-753,2459411.58333,10.7,,False,Visual,Visual,PLA,,
1210,RU LUP,000-BBW-753,2459412.529745,10.840,0.008,False,Johnson B,CCD,HMB,1.035,False
1211,RU LUP,000-BBW-753,2459412.530012,10.864,0.008,False,Johnson B,CCD,HMB,1.035,False
1212,RU LUP,000-BBW-753,2459412.530266,9.930,0.005,False,Cousins R,CCD,HMB,1.035,False
1213,RU LUP,000-BBW-753,2459412.530428,9.933,0.006,False,Cousins R,CCD,HMB,1.035,False
1214,RU LUP,000-BBW-753,2459412.530637,9.274,0.010,False,Cousins I,CCD,HMB,1.035,False
1215,RU LUP,000-BBW-753,2459412.530787,9.274,0.009,False,Cousins I,CCD,HMB,1.035,False
1216,RU LUP,000-BBW-753,2459412.530984,10.432,0.007,False,Johnson V,CCD,HMB,1.035,False
1217,RU LUP,000-BBW-753,2459412.531134,10.410,0.007,False,Johnson V,CCD,HMB,1.035,False
1218,RU LUP,000-BBW-753,2459413.527060,10.941,0.008,False,Johnson B,CCD,HMB,1.035,False
1219,RU LUP,000-BBW-753,2459413.527338,10.943,0.008,False,Johnson B,CCD,HMB,1.035,False
1220,RU LUP,000-BBW-753,2459413.527581,10.039,0.006,False,Cousins R,CCD,HMB,1.035,False
1221,RU LUP,000-BBW-753,2459413.527743,10.025,0.006,False,Cousins R,CCD,HMB,1.035,False
1222,RU LUP,000-BBW-753,2459413.527951,9.330,0.010,False,Cousins I,CCD,HMB,1.035,False
1223,RU LUP,000-BBW-753,2459413.528113,9.317,0.010,False,Cousins I,CCD,HMB,1.035,False
1224,RU LUP,000-BBW-753,2459413.528299,10.529,0.007,False,Johnson V,CCD,HMB,1.035,False
1225,RU LUP,000-BBW-753,2459413.528449,10.526,0.007,False,Johnson V,CCD,HMB,1.035,False
1226,RU LUP,000-BBW-753,2459414.524248,11.218,0.009,False,Johnson B,CCD,HMB,1.035,False
1227,RU LUP,000-BBW-753,2459414.524525,11.211,0.009,False,Johnson B,CCD,HMB,1.035,False
1228,RU LUP,000-BBW-753,2459414.524769,10.235,0.007,False,Cousins R,CCD,HMB,1.035,False
1229,RU LUP,000-BBW-753,2459414.524919,10.238,0.007,False,Cousins R,CCD,HMB,1.035,False
1230,RU LUP,000-BBW-753,2459414.525139,9.483,0.012,False,Cousins I,CCD,HMB,1.035,False
1231,RU LUP,000-BBW-753,2459414.525301,9.486,0.011,False,Cousins I,CCD,HMB,1.035,False
1232,RU LUP,000-BBW-753,2459414.525486,10.796,0.009,False,Johnson V,CCD,HMB,1.035,False
1233,RU LUP,000-BBW-753,2459414.525637,10.795,0.008,False,Johnson V,CCD,HMB,1.035,False
1234,RU LUP,000-BBW-753,2459416.51865,11.591,0.011,False,Johnson B,CCD,HMB,1.035,False
1235,RU LUP,000-BBW-753,2459416.51892,11.610,0.011,False,Johnson B,CCD,HMB,1.035,False
1236,RU LUP,000-BBW-753,2459416.51917,10.482,0.008,False,Cousins R,CCD,HMB,1.035,False
1237,RU LUP,000-BBW-753,2459416.51932,10.510,0.008,False,Cousins R,CCD,HMB,1.035,False
1238,RU LUP,000-BBW-753,2459416.51954,9.746,0.014,False,Cousins I,CCD,HMB,1.035,False
1239,RU LUP,000-BBW-753,2459416.51969,9.724,0.013,False,Cousins I,CCD,HMB,1.035,False
1240,RU LUP,000-BBW-753,2459416.51987,11.131,0.010,False,Johnson V,CCD,HMB,1.035,False
1241,RU LUP,000-BBW-753,2459416.52003,11.141,0.010,False,Johnson V,CCD,HMB,1.035,False
1242,RU LUP,000-BBW-753,2459417.51667,11.372,0.010,False,Johnson B,CCD,HMB,1.035,False
1243,RU LUP,000-BBW-753,2459417.51694,11.392,0.010,False,Johnson B,CCD,HMB,1.035,False
1244,RU LUP,000-BBW-753,2459417.51719,10.374,0.007,False,Cousins R,CCD,HMB,1.035,False
1245,RU LUP,000-BBW-753,2459417.51735,10.376,0.007,False,Cousins R,CCD,HMB,1.035,False
1246,RU LUP,000-BBW-753,2459417.51757,9.613,0.011,False,Cousins I,CCD,HMB,1.035,False
1247,RU LUP,000-BBW-753,2459417.51772,9.613,0.011,False,Cousins I,CCD,HMB,1.035,False
1248,RU LUP,000-BBW-753,2459417.51791,10.900,0.008,False,Johnson V,CCD,HMB,1.035,False
1249,RU LUP,000-BBW-753,2459417.51807,10.931,0.008,False,Johnson V,CCD,HMB,1.035,False
