Host CoM,Host HalfM* radius,Host ID,Host KappaCorot,Host M*,Host M* Iron,Host M* Metal,Host Mgas,Host Mhyd,Host Mtot,Host R200,Host i,Host vel,Sat CoM,Sat HalfM* radius,Sat ID,Sat M*,Sat M* Iron,Sat M* Metal,Sat Mgas,Sat Mhyd,Sat Mtot,Sat i,Sat vel,Volume
"[304.2395324707031, 389.7864685058594, 259.10321044921875]",0.0,2136,0.0,0.0,0.0,0.0,459462.78125,0.6741057634353638,60967444.0,7.785748380973156,2135,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.504150390625, 393.6960754394531, 259.14971923828125]",0.0,2137,0.0,0.0,0.0,0.0,459462.78125,0.9619691967964172,60664904.0,7.993076581999579,2136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.5079040527344, 391.9200439453125, 256.1862487792969]",0.0,2138,0.0,0.0,0.0,0.0,0.0,0.0,61113060.0,7.807853727623748,2137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.5853576660156, 391.2100830078125, 253.98785400390625]",0.0,2139,0.0,0.0,0.0,0.0,229731.390625,0.5372330546379089,59830088.0,7.666284987189677,2138,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.0791015625, 386.28167724609375, 254.24427795410156]",0.0,2140,0.0,0.0,0.0,0.0,0.0,0.0,60507984.0,7.789673355510271,2139,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.6822509765625, 385.776123046875, 264.39202880859375]",0.0,2141,0.0,0.0,0.0,0.0,0.0,0.0,59297820.0,7.482721502350503,2140,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.32208251953125, 387.29595947265625, 263.77423095703125]",0.0,2142,0.0,0.0,0.0,0.0,229731.390625,0.31001731753349304,60737716.0,7.8525160689898295,2141,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.8369445800781, 387.2777404785156, 251.4779815673828]",0.0,2143,0.0,0.0,0.0,0.0,689194.125,0.5919104814529419,60592096.0,7.835921857091562,2142,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.31964111328125, 386.677734375, 253.52276611328125]",0.0,2144,0.0,0.0,0.0,0.0,0.0,0.0,7260958.5,4.237999530213136,2143,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.6259460449219, 392.155517578125, 257.7130126953125]",0.0,2145,0.0,0.0,0.0,0.0,0.0,0.0,60507984.0,7.486059351925056,2144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[309.225341796875, 386.91961669921875, 256.4696044921875]",0.0,2146,0.0,0.0,0.0,0.0,0.0,0.0,60205440.0,7.149979223870735,2145,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.54217529296875, 384.3181457519531, 250.75888061523438]",0.0,2147,0.0,0.0,0.0,0.0,0.0,0.0,40842892.0,8.027708457523039,2146,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[302.53839111328125, 384.3208923339844, 250.7573699951172]]",[0.0],[15594],[0.0],[0.0],[0.0],[0.0],[0.0],[15732079.0],[15593],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[307.01788330078125, 382.2564392089844, 259.5165710449219]",0.0,2148,0.0,0.0,0.0,0.0,0.0,0.0,60507984.0,7.738970976778855,2147,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[310.1618347167969, 387.6481628417969, 261.11077880859375]",0.0,2149,0.0,0.0,0.0,0.0,0.0,0.0,39935272.0,6.737877689148626,2148,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[310.1724548339844, 387.65228271484375, 261.111328125]]",[0.0],[15595],[0.0],[0.0],[0.0],[0.0],[0.0],[20572714.0],[15594],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[305.3937072753906, 389.5899658203125, 261.8725280761719]",0.0,2150,0.0,0.0,0.0,0.0,0.0,0.0,53247028.0,7.492712703336736,2149,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[305.3923034667969, 389.6019592285156, 261.8668518066406]]",[0.0],[15596],[0.0],[0.0],[0.0],[0.0],[0.0],[6958418.0],[15595],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[308.39739990234375, 389.49114990234375, 260.9990234375]",0.0,2151,0.0,0.0,0.0,0.0,0.0,0.0,60810524.0,7.68458465443656,2150,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.2150573730469, 386.819580078125, 265.2381591796875]",0.0,2152,0.0,0.0,0.0,0.0,0.0,0.0,60205440.0,7.972120590808752,2151,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.08526611328125, 386.37786865234375, 265.6705322265625]",0.0,2153,0.0,0.0,0.0,0.0,0.0,0.0,60507984.0,7.8373623902867875,2152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.7092590332031, 386.343505859375, 255.39773559570312]",0.0,2154,0.0,0.0,0.0,0.0,459462.78125,1.229880928993225,60362368.0,7.287250237350996,2153,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.81463623046875, 392.7970275878906, 255.88092041015625]",0.0,2155,0.0,0.0,0.0,0.0,229731.390625,0.39233770966529846,60132628.0,7.805508754305391,2154,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.5721740722656, 390.5540771484375, 255.8625030517578]",0.0,2156,0.0,0.0,0.0,0.0,229731.390625,0.23206454515457153,60435176.0,7.871174919373557,2155,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.50537109375, 386.2462463378906, 251.73764038085938]",0.0,2157,0.0,0.0,0.0,0.0,459462.78125,0.7678942084312439,60362368.0,8.05438846393591,2156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.3326110839844, 390.9132995605469, 258.38140869140625]",0.0,2158,0.0,0.0,0.0,0.0,0.0,0.0,42960668.0,6.739453326151575,2157,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[300.3251647949219, 390.91668701171875, 258.37213134765625]]",[0.0],[15597],[0.0],[0.0],[0.0],[0.0],[0.0],[17244778.0],[15596],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[308.000244140625, 388.41156005859375, 264.31060791015625]",0.0,2159,0.0,0.0,0.0,0.0,0.0,0.0,60205440.0,8.039954791606684,2158,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[309.4295959472656, 388.0558166503906, 261.0931396484375]",0.0,2160,0.0,0.0,0.0,0.0,0.0,0.0,59902900.0,7.623693726705015,2159,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.54595947265625, 388.6575622558594, 260.9748840332031]",0.0,2161,0.0,0.0,0.0,0.0,459462.78125,0.7569619417190552,60362368.0,7.758808410682845,2160,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.46148681640625, 392.2174377441406, 262.5726013183594]",0.0,2162,0.0,0.0,0.0,0.0,0.0,0.0,58390204.0,7.399318034757823,2161,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.17236328125, 390.32550048828125, 257.7075500488281]",0.0,2163,0.0,0.0,0.0,0.0,229731.390625,0.3641436994075775,60132628.0,7.951574762217244,2162,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.7460021972656, 385.1831359863281, 255.02947998046875]",0.0,2164,0.0,0.0,0.0,0.0,0.0,0.0,59600360.0,7.752537708630069,2163,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.3517761230469, 384.1690979003906, 258.1391906738281]",0.0,2165,0.0,0.0,0.0,0.0,689194.125,1.3482637405395508,59987016.0,8.0180259546275,2164,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.57550048828125, 385.80340576171875, 253.7668914794922]",0.0,2166,0.0,0.0,0.0,0.0,229731.390625,0.32228583097457886,59830088.0,7.870749872430922,2165,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.80804443359375, 386.17340087890625, 256.0175476074219]",0.0,2167,0.0,0.0,0.0,0.0,229731.390625,0.21656104922294617,60132628.0,7.82147133841867,2166,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.00469970703125, 386.0054626464844, 258.7474670410156]",0.0,2168,0.0,0.0,0.0,0.0,229731.390625,1.1737310886383057,56502156.0,7.804274846324767,2167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.39794921875, 385.7176818847656, 251.6925506591797]",0.0,2169,0.0,0.0,0.0,0.0,689194.125,1.4330319166183472,59987016.0,7.798614368302989,2168,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.1810607910156, 389.6763916015625, 260.6349792480469]",0.0,2170,0.0,0.0,0.0,0.0,229731.390625,0.513249397277832,59830088.0,7.782483898579963,2169,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.5968017578125, 388.2076416015625, 259.16046142578125]",0.0,2171,0.0,0.0,0.0,0.0,229731.390625,0.4983921945095062,59830088.0,8.059275258487338,2170,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.53656005859375, 392.7341613769531, 260.2915344238281]",0.0,2172,0.0,0.0,0.0,0.0,229731.390625,0.6778010129928589,59830088.0,8.02062192588448,2171,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.5808410644531, 389.1481628417969, 262.2886657714844]",0.0,2173,0.0,0.0,0.0,0.0,229731.390625,0.6483068466186523,60132628.0,7.634773272684183,2172,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.96514892578125, 393.6262512207031, 260.6286315917969]",0.0,2174,0.0,0.0,0.0,0.0,0.0,0.0,60205440.0,7.913305348551643,2173,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.7724609375, 383.0830993652344, 253.9436492919922]",0.0,2175,0.0,0.0,0.0,0.0,0.0,0.0,59902900.0,7.89688917982851,2174,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.054443359375, 386.2710266113281, 253.79212951660156]",0.0,2176,0.0,0.0,0.0,0.0,459462.78125,0.6051117777824402,59757284.0,7.963513108060271,2175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.94427490234375, 386.9246520996094, 256.0486145019531]",0.0,2177,0.0,0.0,0.0,0.0,229731.390625,0.3151661157608032,59830088.0,7.835953467541389,2176,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.53118896484375, 387.9730224609375, 254.5714874267578]",0.0,2178,0.0,0.0,0.0,0.0,0.0,0.0,59600360.0,7.945415585661791,2177,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.7326965332031, 389.47869873046875, 258.7168884277344]",0.0,2179,0.0,0.0,0.0,0.0,689194.125,1.7179105281829834,59684476.0,7.987649041777388,2178,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.1573486328125, 387.1293640136719, 258.2537536621094]",0.0,2180,0.0,0.0,0.0,0.0,689194.125,1.3062844276428223,59381940.0,7.7080784037592025,2179,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.2126770019531, 392.6231384277344, 259.714599609375]",0.0,2181,0.0,0.0,0.0,0.0,229731.390625,0.3466494679450989,59527552.0,7.429497752367899,2180,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.0091857910156, 381.1916809082031, 260.3965148925781]",0.0,2182,0.0,0.0,0.0,0.0,0.0,0.0,58692744.0,7.979242234122937,2181,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.22564697265625, 390.1168212890625, 259.1744689941406]",0.0,2183,0.0,0.0,0.0,0.0,229731.390625,0.40478622913360596,42887860.0,7.321738548449695,2182,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[300.2223205566406, 390.1221923828125, 259.1755065917969]]",[0.0],[15598],[0.0],[0.0],[0.0],[0.0],[0.0],[13311759.0],[15597],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[303.34613037109375, 390.9082336425781, 253.37814331054688]",0.0,2184,0.0,0.0,0.0,0.0,0.0,0.0,52944484.0,7.115555930771204,2183,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[303.3442687988281, 390.91961669921875, 253.38473510742188]]",[0.0],[15599],[0.0],[0.0],[0.0],[0.0],[0.0],[6655878.5],[15598],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[303.99761962890625, 391.3421630859375, 254.8113250732422]",0.0,2185,0.0,0.0,0.0,0.0,0.0,0.0,59600360.0,7.672290409154594,2184,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.2000427246094, 393.8756408691406, 259.2520751953125]",0.0,2186,0.0,0.0,0.0,0.0,0.0,0.0,58995284.0,7.297085156066081,2185,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.9888916015625, 391.16058349609375, 255.2860107421875]",0.0,2187,0.0,0.0,0.0,0.0,229731.390625,0.5447369813919067,59225012.0,7.799955937573533,2186,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.6631774902344, 392.1973876953125, 262.9637145996094]",0.0,2188,0.0,0.0,0.0,0.0,229731.390625,0.6469500660896301,59225012.0,7.862106276019316,2187,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.29925537109375, 385.40240478515625, 257.82427978515625]",0.0,2189,0.0,0.0,0.0,0.0,0.0,0.0,59902900.0,8.073104171621463,2188,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.1448974609375, 385.0019836425781, 256.2057189941406]",0.0,2190,0.0,0.0,0.0,0.0,229731.390625,0.6590886116027832,59527552.0,7.786454577114333,2189,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.1346435546875, 392.7832946777344, 260.71624755859375]",0.0,2191,0.0,0.0,0.0,0.0,0.0,0.0,52944484.0,7.5552979249114625,2190,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.2939147949219, 390.4261474609375, 260.23388671875]",0.0,2192,0.0,0.0,0.0,0.0,0.0,0.0,59600360.0,8.07488889791787,2191,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.96734619140625, 385.5994873046875, 255.0620574951172]",0.0,2193,0.0,0.0,0.0,0.0,0.0,0.0,59600360.0,7.611776695708592,2192,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.5833435058594, 381.2375183105469, 257.5602111816406]",0.0,2194,0.0,0.0,0.0,0.0,0.0,0.0,55062264.0,7.249716836708458,2193,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.04730224609375, 390.1291198730469, 255.22280883789062]",0.0,2195,0.0,0.0,0.0,0.0,0.0,0.0,58995284.0,7.694899693721399,2194,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.2327880859375, 392.1076354980469, 254.2860870361328]",0.0,2196,0.0,0.0,0.0,0.0,0.0,0.0,57785120.0,7.930480541044375,2195,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.798583984375, 391.49951171875, 259.7375793457031]",0.0,2197,0.0,0.0,0.0,0.0,229731.390625,0.9580574035644531,58619932.0,7.727059287896736,2196,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.4069519042969, 392.2019958496094, 261.5185852050781]",0.0,2198,0.0,0.0,0.0,0.0,0.0,0.0,58995284.0,7.96446762056007,2197,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.2740173339844, 392.4677429199219, 255.540283203125]",0.0,2199,0.0,0.0,0.0,0.0,459462.78125,0.45569100975990295,59152204.0,7.882082116520785,2198,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.4352111816406, 381.03515625, 257.57354736328125]",0.0,2200,0.0,0.0,0.0,0.0,0.0,0.0,34489548.0,6.042662343331739,2199,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[301.4237060546875, 381.0360412597656, 257.5555725097656]]",[0.0],[15600],[0.0],[0.0],[0.0],[0.0],[0.0],[23900652.0],[15599],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",05
"[304.04351806640625, 380.99041748046875, 257.3553466796875]",0.0,2201,0.0,0.0,0.0,0.0,0.0,0.0,52944484.0,7.712115656386095,2200,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.7236022949219, 388.7698974609375, 255.4696044921875]",0.0,2202,0.0,0.0,0.0,0.0,459462.78125,0.70717853307724,58849664.0,7.916493822468297,2201,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.72308349609375, 385.6128845214844, 257.3663330078125]",0.0,2203,0.0,0.0,0.0,0.0,229731.390625,0.4593086242675781,58922472.0,7.7008222284811625,2202,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.763671875, 386.9119567871094, 252.03953552246094]",0.0,2204,0.0,0.0,0.0,0.0,459462.78125,0.6888782978057861,58849664.0,8.063433857733733,2203,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[298.5179443359375, 393.7814025878906, 259.6839904785156]",0.0,2205,0.0,0.0,0.0,0.0,0.0,0.0,3025399.5,3.969192664161916,2204,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.14068603515625, 390.1610107421875, 259.0997619628906]",0.0,2206,0.0,0.0,0.0,0.0,689194.125,1.0278708934783936,58776860.0,8.081414607275384,2205,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.4716491699219, 391.9285583496094, 254.3764190673828]",0.0,2207,0.0,0.0,0.0,0.0,0.0,0.0,58995284.0,7.80674795206607,2206,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[302.54888916015625, 392.3111572265625, 258.6460266113281]",0.0,2208,0.0,0.0,0.0,0.0,229731.390625,0.39221349358558655,58619932.0,7.909122909817797,2207,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.582763671875, 384.597412109375, 256.7727966308594]",0.0,2209,0.0,0.0,0.0,0.0,229731.390625,0.22706034779548645,58619932.0,7.620461973454285,2208,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.6024169921875, 384.3108215332031, 251.89312744140625]",0.0,2210,0.0,0.0,0.0,0.0,459462.78125,0.6430635452270508,58547128.0,7.774026155511241,2209,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.0894775390625, 383.9753112792969, 254.5098876953125]",0.0,2211,0.0,0.0,0.0,0.0,0.0,0.0,58390204.0,7.836865429936872,2210,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.093017578125, 390.9231872558594, 262.13055419921875]",0.0,2212,0.0,0.0,0.0,0.0,229731.390625,1.114383578300476,58619932.0,7.945795086519623,2211,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.9049072265625, 384.031494140625, 261.9297790527344]",0.0,2213,0.0,0.0,0.0,0.0,229731.390625,0.5577625632286072,58619932.0,7.884604103582247,2212,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[299.55078125, 389.09033203125, 253.2312469482422]",0.0,2214,0.0,0.0,0.0,0.0,229731.390625,0.3907252252101898,58619932.0,7.053840592756607,2213,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[304.2348937988281, 390.117431640625, 253.5183868408203]",0.0,2215,0.0,0.0,0.0,0.0,0.0,0.0,56877504.0,7.790402469655418,2214,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[305.3704528808594, 388.95556640625, 257.73138427734375]",0.0,2216,0.0,0.0,0.0,0.0,0.0,0.0,58692744.0,7.914328063457083,2215,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.6026916503906, 387.7107849121094, 257.4126281738281]",0.0,2217,0.0,0.0,0.0,0.0,459462.78125,0.7195373177528381,58547128.0,7.661964061460862,2216,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.5378723144531, 386.7507019042969, 262.38970947265625]",0.0,2218,0.0,0.0,0.0,0.0,0.0,0.0,58692744.0,7.88032743086984,2217,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.96795654296875, 387.7024841308594, 259.7655334472656]",0.0,2219,0.0,0.0,0.0,0.0,689194.125,2.997410297393799,58474320.0,8.054389226204062,2218,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.8159484863281, 388.4884033203125, 260.81292724609375]",0.0,2220,0.0,0.0,0.0,0.0,0.0,0.0,58390204.0,7.771773705128316,2219,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[301.800537109375, 394.372802734375, 258.4476318359375]",0.0,2221,0.0,0.0,0.0,0.0,0.0,0.0,58692744.0,7.652422886666475,2220,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.9768371582031, 390.4454345703125, 260.008056640625]",0.0,2222,0.0,0.0,0.0,0.0,0.0,0.0,58087664.0,7.204565051387472,2221,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[307.0626220703125, 385.6283264160156, 252.3212432861328]",0.0,2223,0.0,0.0,0.0,0.0,459462.78125,0.8190997242927551,58244588.0,7.8800574711244735,2222,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[296.87030029296875, 387.32171630859375, 262.8422546386719]",0.0,2224,0.0,0.0,0.0,0.0,0.0,0.0,9983818.0,5.086087512407297,2223,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[306.1417236328125, 388.31976318359375, 254.6377410888672]",0.0,2225,0.0,0.0,0.0,0.0,229731.390625,0.4809975326061249,58317392.0,7.778358369838397,2224,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.656494140625, 385.2190856933594, 259.6050720214844]",0.0,2226,0.0,0.0,0.0,0.0,0.0,0.0,57785120.0,7.66065250812516,2225,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[297.4405212402344, 391.99859619140625, 258.8335876464844]",0.0,2227,0.0,0.0,0.0,0.0,0.0,0.0,57785120.0,7.171181039903445,2226,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.1217346191406, 389.6824645996094, 258.47723388671875]",0.0,2228,0.0,0.0,0.0,0.0,229731.390625,0.42257586121559143,57712316.0,7.207144285174791,2227,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[308.64068603515625, 384.8088684082031, 262.3932800292969]",0.0,2229,0.0,0.0,0.0,0.0,229731.390625,0.2359894961118698,58317392.0,7.105752611220688,2228,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[300.7322082519531, 380.7882080078125, 257.540283203125]",0.0,2230,0.0,0.0,0.0,0.0,0.0,0.0,55364800.0,7.576351007131423,2229,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.74822998046875, 391.9101867675781, 259.05267333984375]",0.0,2231,0.0,0.0,0.0,0.0,229731.390625,0.38265517354011536,58317392.0,7.659624561564391,2230,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
"[303.8336486816406, 384.5770263671875, 257.0488586425781]",0.0,2232,0.0,0.0,0.0,0.0,229731.390625,0.2022285759449005,58317392.0,7.759005554477031,2231,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",[],[],[],[],[],[],[],[],[],[],[],05
