Z_Ji_0,Z_Ji_1,Z_Ji_5,Z_Ji_6
,,,
,,,
,,,
,,,
,,,
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.07688215721e-16,2.37115126093e-15,2.26628853437e-17,7.65091572475e-19
4.47005753933e-16,2.60306143525e-15,2.53047436951e-17,8.60280609926e-19
4.89854802343e-16,2.85611578039e-15,2.82366446837e-17,9.66660522481e-19
5.3652862483e-16,3.13209861094e-15,3.14884287926e-17,1.08546909064e-18
5.87342790755e-16,3.43293235133e-15,3.50927960759e-17,1.21807222123e-18
6.4263670971e-16,3.76068722453e-15,3.90855594674e-17,1.36597627953e-18
7.02775260154e-16,4.11759154668e-15,4.35059186294e-17,1.53084151609e-18
7.68150516932e-16,4.50604266067e-15,4.83967558453e-17,1.71449667696e-18
8.39183582849e-16,4.92861854308e-15,5.38049555614e-17,1.91895489239e-18
9.16326529747e-16,5.38809012054e-15,5.97817492802e-17,2.14643094605e-18
1.00006445473e-15,5.88743433305e-15,6.63830876229e-17,2.39936003411e-18
1.09091765742e-15,6.4298479837e-15,7.36700414884e-17,2.68041813122e-18
1.18944394445e-15,7.01876241564e-15,8.17092343614e-17,2.99254408874e-18
1.29624106749e-15,7.65785905918e-15,9.05733079471e-17,3.33896359938e-18
1.41194930162e-15,8.35108589358e-15,1.00341423445e-16,3.72321517156e-18
1.53725417083e-15,9.10267487004e-15,1.11099800921e-16,4.14917826695e-18
1.67288932804e-15,9.91716034431e-15,1.22942299371e-16,4.62110376472e-18
1.81963959701e-15,1.07993985695e-14,1.3597104025e-16,5.14364692757e-18
1.97834418404e-15,1.17545883016e-14,1.50297077384e-16,5.7219030559e-18
2.14990006754e-15,1.2788292572e-14,1.66041116364e-16,6.36144602929e-18
2.33526557397e-15,1.39064616847e-14,1.83334286701e-16,7.06836994749e-18
2.53546414878e-15,1.51154574969e-14,2.02318970221e-16,7.8493340968e-18
2.75158833157e-15,1.64220790439e-14,2.23149689365e-16,8.71161148287e-18
2.98480394493e-15,1.78335895734e-14,2.45994059275e-16,9.6631411861e-18
3.23635450653e-15,1.9357745055e-14,2.71033807777e-16,1.07125848125e-17
3.50756587497e-15,2.10028242331e-14,2.98465867586e-16,1.18693873298e-17
3.79985113953e-15,2.27776602964e-14,3.28503545309e-16,1.31438425976e-17
4.11471576504e-15,2.46916742364e-14,3.61377772089e-16,1.45471639188e-17
4.45376300299e-15,2.67549099732e-14,3.97338440954e-16,1.60915599602e-17
4.81869958061e-15,2.89780713279e-14,4.36655836282e-16,1.77903164119e-17
5.21134168005e-15,3.13725609241e-14,4.79622161004e-16,1.9657883777e-17
5.6336212202e-15,3.39505211051e-14,5.26553167543e-16,2.17099717074e-17
6.08759245405e-15,3.67248769541e-14,5.77789898742e-16,2.39636503264e-17
6.57543889505e-15,3.97093815108e-14,6.3370054542e-16,2.64374590039e-17
7.09948058624e-15,4.29186632783e-14,6.94682427484e-16,2.91515230802e-17
7.66218172657e-15,4.63682761198e-14,7.61164105945e-16,3.212767906e-17
8.26615866908e-15,5.0074751646e-14,8.3360763351e-16,3.53896088321e-17
8.91418830624e-15,5.40556541984e-14,9.12510951839e-16,3.89629834988e-17
9.60921685824e-15,5.8329638538e-14,9.98410443969e-16,4.28756174361e-17
1.03543690804e-14,6.29165103513e-14,1.09188365082e-15,4.71576332372e-17
1.11529579066e-14,6.7837289689e-14,1.19355216113e-15,5.18416382333e-17
1.20084945457e-14,7.31142774584e-14,1.3040846847e-15,5.69629133186e-17
1.29246990496e-14,7.87711250923e-14,1.42420031911e-15,6.25596148529e-17
1.39055113695e-14,8.48329075224e-14,1.55467202096e-15,6.86729904527e-17
1.49551029222e-14,9.1326199588e-14,1.69633029264e-15,7.53476095299e-17
1.60778886825e-14,9.82791560174e-14,1.85006709678e-15,8.26316094799e-17
1.72785398246e-14,1.05721595119e-13,2.0168400106e-15,9.05769584736e-17
1.85619969318e-14,1.13685086331e-13,2.19767663328e-15,9.92397358547e-17
1.99334837953e-14,1.2220304177e-13,2.39367925988e-15,1.086804312e-16
2.13985218254e-14,1.31310811943e-13,2.60602983613e-15,1.18964263153e-16
2.29629450966e-14,1.41045785768e-13,2.83599520887e-15,1.30161519203e-16
2.46329160493e-14,1.51447495075e-13,3.08493268778e-15,1.42347917634e-16
2.64149418728e-14,1.62557723746e-13,3.35429593465e-15,1.55604992947e-16
2.8315891594e-14,1.74420621675e-13,3.64564119712e-15,1.70020506103e-16
3.03430138951e-14,1.87082823711e-13,3.96063390471e-15,1.85688881018e-16
3.25039556885e-14,2.0059357378e-13,4.30105564551e-15,2.02711668821e-16
3.48067814736e-14,2.15004854362e-13,4.66881154306e-15,2.21198041422e-16
3.72599935028e-14,2.30371521514e-13,5.06593805337e-15,2.41265316072e-16
3.98725527848e-14,2.46751445645e-13,5.49461120316e-15,2.63039512624e-16
4.26539009535e-14,2.64205658235e-13,5.95715529126e-15,2.86655945322e-16
4.56139830323e-14,2.82798504705e-13,6.45605207597e-15,3.12259851012e-16
4.87632711218e-14,3.02597803661e-13,6.99395047205e-15,3.40007055791e-16
5.21127890441e-14,3.23675012715e-13,7.57367678233e-15,3.70064682148e-16
5.56741379734e-14,3.4610540112e-13,8.19824548941e-15,4.02611898817e-16
5.94595230852e-14,3.69968229435e-13,8.87087063453e-15,4.37840715615e-16
6.34817812576e-14,3.95346936472e-13,9.59497781136e-15,4.75956825661e-16
6.7754409858e-14,4.22329333743e-13,1.03742168038e-14,5.17180497481e-16
7.22915966496e-14,4.51007807674e-13,1.12124748977e-14,5.6174751963e-16
7.71082508532e-14,4.81479529828e-13,1.21138908986e-14,6.09910200547e-16
8.22200353995e-14,5.13846675395e-13,1.30828698867e-14,6.61938426525e-16
8.76434004107e-14,5.48216650217e-13,1.41240987447e-14,7.18120780771e-16
9.33956179462e-14,5.84702326618e-13,1.52425624917e-14,7.78765726683e-16
9.94948180533e-14,6.23422288314e-13,1.64435614613e-14,8.44202858596e-16
1.05960026161e-13,6.64501084686e-13,1.77327293605e-14,9.14784223396e-16
1.12811201858e-13,7.08069494703e-13,1.91160522496e-14,9.90885716554e-16
1.20069279093e-13,7.54264800803e-13,2.05998884828e-14,1.07290855627e-15
1.27756207845e-13,8.03231073017e-13,2.21909896531e-14,1.16128083956e-15
1.35894997296e-13,8.5511946365e-13,2.38965225833e-14,1.25645918438e-15
1.44509760566e-13,9.1008851285e-13,2.57240924106e-14,1.35893046186e-15
1.53625761034e-13,9.68304465358e-13,2.76817668097e-14,1.46921362307e-15
1.63269460311e-13,1.02994159879e-12,2.97781014047e-14,1.58786162488e-15
1.73468567889e-13,1.09518256379e-12,3.20221664192e-14,1.71546345958e-15
1.84252092541e-13,1.16421873636e-12,3.4423574616e-14,1.85264629318e-15
1.95650395488e-13,1.23725058278e-12,3.69925105827e-14,2.00007771756e-15
2.0769524541e-13,1.31448803738e-12,3.97397614158e-14,2.15846812169e-15
2.20419875331e-13,1.39615089365e-12,4.26767488636e-14,2.32857318758e-15
2.33859041438e-13,1.48246920893e-12,4.58155629853e-14,2.5111965165e-15
2.48049083886e-13,1.57368372315e-12,4.916899739e-14,2.7071923917e-15
2.63027989637e-13,1.67004629197e-12,5.27505861174e-14,2.91746868356e-15
2.78835457385e-13,1.7718203347e-12,5.65746422263e-14,3.1429899038e-15
2.95512964627e-13,1.8792812974e-12,6.06562981598e-14,3.38478041534e-15
3.13103836937e-13,1.99271713159e-12,6.5011547956e-14,3.64392780478e-15
3.31653319483e-13,2.112428789e-12,6.96572913766e-14,3.92158642458e-15
3.51208650867e-13,2.23873073266e-12,7.46113800289e-14,4.21898111265e-15
3.71819139324e-13,2.37195146491e-12,7.98926655571e-14,4.53741109674e-15
3.93536241357e-13,2.5124340727e-12,8.55210499823e-14,4.87825409197e-15
4.16413642853e-13,2.66053679057e-12,9.15175382738e-14,5.2429705996e-15
4.4050734275e-13,2.81663358186e-12,9.7904293235e-14,5.63310841568e-15
4.65875739315e-13,2.98111473852e-12,1.04704692791e-13,6.05030735859e-15
4.92579719085e-13,3.15438749999e-12,1.11943389769e-13,6.49630422458e-15
5.20682748556e-13,3.33687669175e-12,1.19646374259e-13,6.97293798093e-15
5.50250968663e-13,3.52902538376e-12,1.27841038656e-13,7.48215520661e-15
5.8135329212e-13,3.73129556957e-12,1.36556245475e-13,8.0260157906e-15
6.14061503702e-13,3.94416886638e-12,1.45822398046e-13,8.60669889859e-15
6.48450363517e-13,4.16814723659e-12,1.55671514187e-13,9.22650921884e-15
6.84597713337e-13,4.4037537315e-12,1.66137302961e-13,9.88788349862e-15
7.2258458608e-13,4.65153325738e-12,1.77255244631e-13,1.05933973829e-14
7.62495318474e-13,4.91205336476e-12,1.89062673921e-13,1.13457725671e-14
8.0441766701e-13,5.18590506122e-12,2.01598866706e-13,1.21478842774e-14
8.48442927233e-13,5.47370364832e-12,2.14905130233e-13,1.30027690892e-14
8.94666056455e-13,5.77608958322e-12,2.29024897017e-13,1.39136331005e-14
9.43185799947e-13,6.09372936554e-12,2.44003822521e-13,1.48838604702e-14
9.94104820712e-13,6.42731644993e-12,2.59889886754e-13,1.59170223383e-14
1.04752983288e-12,6.77757218503e-12,2.76733499922e-13,1.70168861412e-14
1.10357173883e-12,7.14524677936e-12,2.94587612257e-13,1.81874253377e-14
1.16234577009e-12,7.53112029466e-12,3.13507828185e-13,1.94328295606e-14
1.22397163213e-12,7.93600366731e-12,3.33552524944e-13,2.07575152115e-14
1.28857365307e-12,8.36073975849e-12,3.54782975829e-13,2.21661365126e-14
1.35628093641e-12,8.80620443348e-12,3.77263478195e-13,2.36635970358e-14
1.42722751795e-12,9.27330767098e-12,4.01061486376e-13,2.52550617238e-14
1.50155252673e-12,9.76299470281e-12,4.26247749688e-13,2.69459694228e-14
1.57940035042e-12,1.02762471848e-11,4.52896455653e-13,2.87420459455e-14
1.66092080492e-12,1.08140843993e-11,4.81085378645e-13,3.06493176818e-14
1.74626930848e-12,1.13775644901e-11,5.10896034091e-13,3.26741257796e-14
1.83560706028e-12,1.19677857307e-11,5.42413838427e-13,3.48231409136e-14
1.92910122362e-12,1.25858878255e-11,5.75728274977e-13,3.7103378664e-14
2.02692511385e-12,1.32330532458e-11,6.10933065931e-13,3.95222155265e-14
2.12925839098e-12,1.39105086011e-11,6.4812635062e-13,4.20874055759e-14
2.23628725718e-12,1.46195260449e-11,6.87410870276e-13,4.48070978045e-14
2.34820465932e-12,1.53614247182e-11,7.28894159457e-13,4.76898541614e-14
2.46521049635e-12,1.61375722287e-11,7.72688744364e-13,5.07446683131e-14
2.58751183198e-12,1.69493861687e-11,8.18912348223e-13,5.39809851536e-14
2.71532311247e-12,1.77983356705e-11,8.67688103968e-13,5.74087210857e-14
2.84886638976e-12,1.86859430016e-11,9.19144774416e-13,6.1038285103e-14
2.98837154995e-12,1.96137851989e-11,9.73416980166e-13,6.48806006961e-14
3.13407654734e-12,2.0583495744e-11,1.03064543544e-12,6.89471286124e-14
3.28622764391e-12,2.1596766279e-11,1.09097719208e-12,7.32498904967e-14
3.44507965462e-12,2.26553483651e-11,1.15456589198e-12,7.78014934411e-14
3.61089619832e-12,2.37610552828e-11,1.22157202811e-12,8.26151554747e-14
3.78394995465e-12,2.49157638758e-11,1.29216321442e-12,8.77047320227e-14
3.96452292676e-12,2.61214164393e-11,1.36651446493e-12,9.30847433656e-14
4.15290671012e-12,2.73800226526e-11,1.44480848216e-12,9.87704031311e-14
4.34940276749e-12,2.86936615576e-11,1.52723595511e-12,1.04777647851e-13
4.5543227101e-12,3.0064483583e-11,1.61399586733e-12,1.11123167617e-13
4.76798858509e-12,3.14947126165e-11,1.70529581493e-12,1.17824437866e-13
4.99073316946e-12,3.29866481234e-11,1.80135233521e-12,1.24899752339e-13
5.2229002705e-12,3.45426673153e-11,1.90239124589e-12,1.32368257237e-13
5.46484503281e-12,3.61652273669e-11,2.00864799537e-12,1.40249986624e-13
5.71693425205e-12,3.78568676834e-11,2.12036802428e-12,1.48565899101e-13
5.97954669551e-12,3.96202122184e-11,2.23780713861e-12,1.57337915799e-13
6.25307342956e-12,4.14579718439e-11,2.36123189471e-12,1.66588959733e-13
6.53791815408e-12,4.33729467722e-11,2.49091999643e-12,1.76342996546e-13
6.83449754409e-12,4.53680290313e-11,2.62716070487e-12,1.8662507669e-13
7.14324159844e-12,4.7446204994e-11,2.77025526079e-12,1.97461379093e-13
7.46459399589e-12,4.96105579617e-11,2.92051732023e-12,2.0887925634e-13
7.79901245858e-12,5.1864270804e-11,3.07827340361e-12,2.2090728143e-13
8.14696912296e-12,5.42106286546e-11,3.24386335854e-12,2.3357529614e-13
8.50895091834e-12,5.66530216637e-11,3.41764083686e-12,2.46914461044e-13
8.88545995312e-12,5.91949478091e-11,3.599973786e-12,2.60957307244e-13
9.27701390883e-12,6.18400157655e-11,3.79124495534e-12,2.75737789847e-13
9.68414644205e-12,6.45919478336e-11,3.99185241762e-12,2.9129134325e-13
1.01074075943e-11,6.7454582929e-11,4.20221010594e-12,3.07654938272e-13
1.05473642102e-11,7.04318796327e-11,4.42274836667e-12,3.24867141197e-13
1.10046003634e-11,7.35279193034e-11,4.6539145286e-12,3.42968174757e-13
1.14797177913e-11,7.67469092522e-11,4.89617348882e-12,3.61999981145e-13
1.19733363378e-11,8.00931859813e-11,5.15000831558e-12,3.82006287073e-13
1.24860944048e-11,8.35712184866e-11,5.41592086862e-12,4.03032670957e-13
1.30186494121e-11,8.71856116254e-11,5.69443243735e-12,4.25126632277e-13
1.35716782661e-11,9.09411095508e-11,5.98608439722e-12,4.48337663166e-13
1.4145877837e-11,9.48425992115e-11,6.29143888479e-12,4.72717322296e-13
1.47419654457e-11,9.88951139204e-11,6.61107949186e-12,4.98319311109e-13
1.53606793583e-11,1.03103836991e-10,6.94561197904e-12,5.25199552464e-13
1.60027792915e-11,1.07474105443e-10,7.29566500928e-12,5.53416271762e-13
1.66690469252e-11,1.12011413777e-10,7.66189090175e-12,5.83030080603e-13
1.73602864261e-11,1.16721417823e-10,8.04496640651e-12,6.1410406305e-13
1.80773249796e-11,1.21609938657e-10,8.44559350036e-12,6.46703864558e-13
1.88210133315e-11,1.26682966591e-10,8.86450020448e-12,6.80897783644e-13
1.95922263398e-11,1.31946665237e-10,9.30244142411e-12,7.16756866359e-13
2.03918635348e-11,1.37407375644e-10,9.76019981095e-12,7.54355003627e-13
2.12208496907e-11,1.43071620511e-10,1.02385866486e-11,7.93769031538e-13
2.20801354057e-11,1.48946108476e-10,1.07384427614e-11,8.35078834649e-13
2.29706976928e-11,1.55037738478e-10,1.12606394477e-11,8.78367452381e-13
2.38935405802e-11,1.613536042e-10,1.18060794374e-11,9.23721188573e-13
2.48496957224e-11,1.67900998587e-10,1.23756978743e-11,9.71229724278e-13
2.58402230209e-11,1.74687418447e-10,1.29704633247e-11,1.02098623388e-12
2.68662112557e-11,1.81720569123e-10,1.35913788111e-11,1.07308750458e-12
2.7928778727e-11,1.8900836926e-10,1.42394828732e-11,1.12763405943e-12
2.90290739075e-11,1.96558955635e-10,1.49158506559e-11,1.18473028381e-12
3.01682761055e-11,2.04380688083e-10,1.56215950244e-11,1.24448455561e-12
3.13475961384e-11,2.12482154502e-10,1.63578677078e-11,1.30700937917e-12
3.25682770168e-11,2.20872175933e-10,1.71258604716e-11,1.37242152295e-12
3.38315946402e-11,2.29559811741e-10,1.7926806319e-11,1.44084216109e-12
3.51388585034e-11,2.38554364862e-10,1.87619807219e-11,1.51239701905e-12
3.6491412413e-11,2.4786538715e-10,1.96327028831e-11,1.58721652318e-12
3.78906352168e-11,2.57502684805e-10,2.05403370282e-11,1.66543595459e-12
3.93379415431e-11,2.67476323886e-10,2.14862937296e-11,1.74719560712e-12
4.08347825515e-11,2.77796635916e-10,2.24720312628e-11,1.8326409498e-12
4.23826466958e-11,2.88474223573e-10,2.34990569946e-11,1.92192279363e-12
4.39830604975e-11,2.99519966474e-10,2.45689288051e-11,2.01519746298e-12
4.56375893313e-11,3.1094502704e-10,2.56832565432e-11,2.11262697157e-12
4.73478382228e-11,3.22760856466e-10,2.68437035167e-11,2.21437920315e-12
4.91154526564e-11,3.34979200769e-10,2.80519880173e-11,2.32062809714e-12
5.09421193969e-11,3.47612106935e-10,2.93098848809e-11,2.43155383903e-12
5.28295673213e-11,3.60671929159e-10,3.06192270847e-11,2.54734305592e-12
5.47795682639e-11,3.74171335177e-10,3.1981907381e-11,2.66818901718e-12
5.67939378726e-11,3.88123312691e-10,3.33998799681e-11,2.79429184033e-12
5.88745364776e-11,4.02541175891e-10,3.48751621994e-11,2.9258587023e-12
6.10232699724e-11,4.17438572075e-10,3.64098363321e-11,3.06310405611e-12
6.32420907066e-11,4.32829488355e-10,3.80060513138e-11,3.20624985314e-12
6.55329983921e-11,4.48728258477e-10,3.96660246105e-11,3.35552577107e-12
6.78980410201e-11,4.65149569718e-10,4.13920440743e-11,3.51116944765e-12
7.03393157924e-11,4.82108469902e-10,4.31864698533e-11,3.67342672031e-12
7.28589700634e-11,4.99620374497e-10,4.50517363429e-11,3.8425518718e-12
7.54592022966e-11,5.17701073823e-10,4.699035418e-11,4.01880788207e-12
7.81422630319e-11,5.36366740353e-10,4.90049122805e-11,4.20246668623e-12
8.09104558672e-11,5.55633936121e-10,5.10980799209e-11,4.39380943905e-12
8.37661384522e-11,5.75519620226e-10,5.32726088648e-11,4.59312678585e-12
8.67117234945e-11,5.96041156439e-10,5.55313355345e-11,4.80071914006e-12
8.97496797796e-11,6.17216320914e-10,5.78771832288e-11,5.01689696749e-12
9.28825332034e-11,6.39063309999e-10,6.03131643876e-11,5.24198107752e-12
9.61128678178e-11,6.61600748155e-10,6.28423829043e-11,5.47630292121e-12
9.94433268895e-11,6.84847695973e-10,6.54680364862e-11,5.7202048966e-12
1.02876613972e-10,7.08823658301e-10,6.81934190635e-11,5.97404066123e-12
1.06415493989e-10,7.33548592471e-10,7.10219232485e-11,6.23817545203e-12
1.10062794336e-10,7.59042916638e-10,7.39570428449e-11,6.51298641278e-12
1.1382140599e-10,7.85327518216e-10,7.70023754084e-11,6.79886292914e-12
1.17694284633e-10,8.12423762432e-10,8.01616248587e-11,7.09620697153e-12
1.21684451794e-10,8.40353500973e-10,8.34386041446e-11,7.40543344592e-12
1.25794995998e-10,8.69139080755e-10,8.68372379619e-11,7.72697055263e-12
1.30029073932e-10,8.98803352787e-10,9.03615655258e-11,8.0612601534e-12
1.34389911625e-10,9.29369681154e-10,9.40157433976e-11,8.40875814673e-12
1.3888080564e-10,9.60861952099e-10,9.78040483675e-11,8.76993485176e-12
1.43505124279e-10,9.93304583225e-10,1.01730880393e-10,9.14527540073e-12
1.48266308804e-10,1.02672253279e-09,1.05800765596e-10,9.5352801402e-12
1.53167874669e-10,1.06114130915e-09,1.10018359313e-10,9.94046504126e-12
1.5821341277e-10,1.09658698022e-09,1.14388449213e-10,1.03613621187e-11
1.63406590703e-10,1.13308618321e-09,1.18915958462e-10,1.07985198594e-11
1.68751154039e-10,1.17066613427e-09,1.23605948962e-10,1.12525036604e-11
1.74250927617e-10,1.20935463842e-09,1.28463624638e-10,1.17238962755e-11
1.79909816837e-10,1.2491800995e-09,1.33494334793e-10,1.22132982732e-11
1.85731808988e-10,1.29017153022e-09,1.38703577526e-10,1.27213285027e-11
1.91720974568e-10,1.3323585624e-09,1.44097003214e-10,1.32486245708e-11
1.97881468633e-10,1.37577145727e-09,1.49680418049e-10,1.37958433291e-11
2.04217532155e-10,1.42044111586e-09,1.55459787654e-10,1.43636613707e-11
2.10733493392e-10,1.46639908957e-09,1.6144124075e-10,1.49527755384e-11
2.17433769277e-10,1.51367759076e-09,1.67631072902e-10,1.55639034422e-11
2.24322866812e-10,1.5623095036e-09,1.74035750326e-10,1.61977839887e-11
2.3140538449e-10,1.61232839486e-09,1.80661913759e-10,1.68551779209e-11
2.38686013714e-10,1.66376852493e-09,1.87516382411e-10,1.75368683694e-11
2.46169540248e-10,1.71666485893e-09,1.94606157972e-10,1.8243661414e-11
2.53860845663e-10,1.7710530779e-09,2.019384287e-10,1.89763866583e-11
2.61764908817e-10,1.82696959016e-09,2.09520573574e-10,1.97358978141e-11
2.69886807331e-10,1.88445154274e-09,2.17360166522e-10,2.05230732988e-11
2.7823171909e-10,1.94353683293e-09,2.25464980722e-10,2.13388168444e-11
2.86804923755e-10,2.00426411998e-09,2.33842992972e-10,2.21840581182e-11
2.95611804292e-10,2.06667283685e-09,2.42502388138e-10,2.30597533563e-11
3.04657848503e-10,2.13080320217e-09,2.51451563682e-10,2.39668860095e-11
3.13948650591e-10,2.1966962322e-09,2.60699134252e-10,2.49064674013e-11
3.2348991272e-10,2.264393753e-09,2.70253936363e-10,2.58795373989e-11
3.332874466e-10,2.33393841267e-09,2.80125033149e-10,2.68871650979e-11
3.43347175085e-10,2.40537369371e-09,2.90321719194e-10,2.79304495189e-11
3.53675133777e-10,2.47874392552e-09,3.0085352544e-10,2.90105203183e-11
3.64277472657e-10,2.55409429697e-09,3.1173022418e-10,3.01285385122e-11
3.75160457717e-10,2.63147086912e-09,3.22961834126e-10,3.12856972142e-11
3.86330472615e-10,2.71092058803e-09,3.34558625565e-10,3.24832223868e-11
3.97794020338e-10,2.79249129775e-09,3.46531125592e-10,3.37223736072e-11
4.09557724886e-10,2.87623175331e-09,3.58890123426e-10,3.50044448466e-11
4.2162833296e-10,2.96219163393e-09,3.71646675815e-10,3.63307652651e-11
4.34012715671e-10,3.05042155629e-09,3.84812112521e-10,3.77027000196e-11
4.46717870261e-10,3.14097308794e-09,3.98398041893e-10,3.91216510879e-11
4.59750921839e-10,3.23389876079e-09,4.12416356522e-10,4.05890581069e-11
4.73119125126e-10,3.32925208478e-09,4.26879238992e-10,4.21063992265e-11
4.8682986622e-10,3.42708756157e-09,4.4179916771e-10,4.36751919778e-11
5.0089066437e-10,3.52746069845e-09,4.5718892283e-10,4.52969941583e-11
5.15309173764e-10,3.63042802227e-09,4.73061592262e-10,4.69734047314e-11
5.30093185334e-10,3.73604709351e-09,4.89430577776e-10,4.87060647428e-11
5.45250628572e-10,3.84437652056e-09,5.06309601196e-10,5.04966582521e-11
5.60789573356e-10,3.95547597391e-09,5.23712710684e-10,5.23469132816e-11
5.76718231799e-10,4.06940620067e-09,5.41654287115e-10,5.42586027805e-11
5.93044960099e-10,4.18622903907e-09,5.60149050553e-10,5.62335456067e-11
6.09778260413e-10,4.30600743309e-09,5.79212066811e-10,5.82736075247e-11
6.26926782738e-10,4.42880544725e-09,5.98858754116e-10,6.03807022212e-11
6.44499326807e-10,4.55468828145e-09,6.19104889861e-10,6.2556792337e-11
6.62504844001e-10,4.68372228598e-09,6.39966617458e-10,6.48038905174e-11
6.80952439265e-10,4.81597497661e-09,6.6146045329e-10,6.71240604792e-11
6.99851373051e-10,4.95151504975e-09,6.83603293757e-10,6.95194180961e-11
7.1921106326e-10,5.09041239783e-09,7.06412422421e-10,7.19921325019e-11
7.39041087205e-10,5.23273812468e-09,7.29905517255e-10,7.45444272119e-11
7.59351183586e-10,5.37856456106e-09,7.54100657986e-10,7.71785812626e-11
7.80151254476e-10,5.52796528033e-09,7.79016333545e-10,7.98969303699e-11
8.01451367319e-10,5.68101511416e-09,8.04671449612e-10,8.27018681064e-11
8.23261756943e-10,5.83779016842e-09,8.31085336273e-10,8.55958470973e-11
8.45592827584e-10,5.99836783914e-09,8.5827775577e-10,8.85813802355e-11
8.68455154921e-10,6.16282682856e-09,8.86268910359e-10,9.16610419162e-11
8.91859488131e-10,6.33124716134e-09,9.15079450279e-10,9.48374692909e-11
