ry_int,ry_out,lambda
7.00E-15,6.99E-15,1227.874463
7.00E-15,6.99E-15,1227.884433
7.00E-15,6.99E-15,1227.894403
7.00E-15,6.99E-15,1227.904373
7.00E-15,6.99E-15,1227.914343
7.00E-15,6.99E-15,1227.924313
7.00E-15,6.99E-15,1227.934283
7.00E-15,6.99E-15,1227.944253
7.00E-15,6.99E-15,1227.954223
7.00E-15,6.99E-15,1227.964193
7.00E-15,6.99E-15,1227.974163
7.00E-15,6.99E-15,1227.984133
7.00E-15,6.99E-15,1227.994103
7.00E-15,6.99E-15,1228.004073
7.00E-15,6.99E-15,1228.014043
7.00E-15,6.99E-15,1228.024013
7.00E-15,6.99E-15,1228.033983
7.00E-15,6.99E-15,1228.043953
7.00E-15,6.99E-15,1228.053923
7.00E-15,6.99E-15,1228.063893
7.00E-15,6.99E-15,1228.073863
7.00E-15,6.99E-15,1228.083833
7.00E-15,6.99E-15,1228.093803
7.00E-15,6.99E-15,1228.103773
7.00E-15,6.99E-15,1228.113743
7.00E-15,6.99E-15,1228.123713
7.00E-15,6.99E-15,1228.133683
7.00E-15,6.99E-15,1228.143653
7.00E-15,6.99E-15,1228.153623
7.00E-15,6.99E-15,1228.163593
7.00E-15,6.99E-15,1228.173563
7.00E-15,6.99E-15,1228.183533
7.00E-15,6.99E-15,1228.193503
7.00E-15,6.99E-15,1228.203473
7.00E-15,6.99E-15,1228.213443
7.00E-15,6.99E-15,1228.223413
7.00E-15,6.99E-15,1228.233383
7.00E-15,6.99E-15,1228.243353
7.00E-15,6.99E-15,1228.253323
7.00E-15,6.99E-15,1228.263293
7.00E-15,6.99E-15,1228.273263
7.00E-15,6.99E-15,1228.283233
7.00E-15,6.99E-15,1228.293203
7.00E-15,6.99E-15,1228.303173
7.00E-15,6.99E-15,1228.313143
7.00E-15,6.99E-15,1228.323113
7.00E-15,6.99E-15,1228.333083
7.00E-15,6.99E-15,1228.343053
7.00E-15,6.99E-15,1228.353023
7.00E-15,6.99E-15,1228.362993
7.00E-15,6.99E-15,1228.372963
7.00E-15,6.99E-15,1228.382933
7.00E-15,6.99E-15,1228.392903
7.00E-15,6.99E-15,1228.402873
7.00E-15,6.99E-15,1228.412843
7.00E-15,6.99E-15,1228.422813
7.00E-15,6.99E-15,1228.432783
7.00E-15,6.99E-15,1228.442753
7.00E-15,6.99E-15,1228.452723
7.00E-15,6.99E-15,1228.462693
7.00E-15,6.99E-15,1228.472663
7.00E-15,6.99E-15,1228.482633
7.00E-15,6.99E-15,1228.492603
7.00E-15,6.99E-15,1228.502573
7.00E-15,6.99E-15,1228.512543
7.00E-15,6.99E-15,1228.522513
7.00E-15,6.99E-15,1228.532483
7.00E-15,6.99E-15,1228.542453
7.00E-15,6.99E-15,1228.552423
7.00E-15,6.99E-15,1228.562393
7.00E-15,6.99E-15,1228.572363
7.00E-15,6.99E-15,1228.582333
7.00E-15,6.99E-15,1228.592303
7.00E-15,6.99E-15,1228.602273
7.00E-15,6.99E-15,1228.612243
7.00E-15,6.99E-15,1228.622213
7.00E-15,6.99E-15,1228.632183
7.00E-15,6.99E-15,1228.642153
7.00E-15,6.99E-15,1228.652123
7.00E-15,6.99E-15,1228.662093
7.00E-15,6.99E-15,1228.672063
7.00E-15,6.99E-15,1228.682033
7.00E-15,6.99E-15,1228.692003
7.00E-15,6.99E-15,1228.701973
7.00E-15,6.99E-15,1228.711943
7.00E-15,6.99E-15,1228.721913
7.00E-15,6.99E-15,1228.731883
7.00E-15,6.99E-15,1228.741853
7.00E-15,6.99E-15,1228.751823
7.00E-15,6.99E-15,1228.761793
7.00E-15,6.99E-15,1228.771763
7.00E-15,6.99E-15,1228.781733
7.00E-15,6.99E-15,1228.791703
7.00E-15,6.99E-15,1228.801673
7.00E-15,6.99E-15,1228.811643
7.00E-15,6.99E-15,1228.821613
7.00E-15,6.99E-15,1228.831583
7.00E-15,6.99E-15,1228.841553
7.00E-15,6.99E-15,1228.851523
7.00E-15,6.99E-15,1228.861493
7.00E-15,6.99E-15,1228.871463
7.00E-15,6.99E-15,1228.881433
7.00E-15,6.99E-15,1228.891403
7.00E-15,6.99E-15,1228.901373
7.00E-15,6.99E-15,1228.911343
7.00E-15,6.99E-15,1228.921313
7.00E-15,6.99E-15,1228.931283
7.00E-15,6.99E-15,1228.941253
7.00E-15,6.99E-15,1228.951223
7.00E-15,6.99E-15,1228.961193
7.00E-15,6.99E-15,1228.971163
7.00E-15,6.99E-15,1228.981133
7.00E-15,6.99E-15,1228.991103
7.00E-15,6.99E-15,1229.001073
7.00E-15,6.99E-15,1229.011043
7.00E-15,6.99E-15,1229.021013
7.00E-15,6.99E-15,1229.030983
7.00E-15,6.99E-15,1229.040953
7.00E-15,6.99E-15,1229.050923
7.00E-15,6.99E-15,1229.060893
7.00E-15,6.99E-15,1229.070863
7.00E-15,6.99E-15,1229.080833
7.00E-15,6.99E-15,1229.090803
7.00E-15,6.99E-15,1229.100773
7.00E-15,6.99E-15,1229.110743
7.00E-15,6.99E-15,1229.120713
7.00E-15,6.99E-15,1229.130683
7.00E-15,6.99E-15,1229.140653
7.00E-15,6.99E-15,1229.150623
7.00E-15,6.99E-15,1229.160593
7.00E-15,6.99E-15,1229.170563
7.00E-15,6.99E-15,1229.180533
7.00E-15,6.99E-15,1229.190503
7.00E-15,6.99E-15,1229.200473
7.00E-15,6.99E-15,1229.210443
7.00E-15,6.99E-15,1229.220413
7.00E-15,6.99E-15,1229.230383
7.00E-15,6.99E-15,1229.240353
7.00E-15,6.99E-15,1229.250323
7.00E-15,6.99E-15,1229.260293
7.00E-15,6.99E-15,1229.270263
7.00E-15,6.99E-15,1229.280233
7.00E-15,6.99E-15,1229.290203
7.00E-15,6.99E-15,1229.300173
7.00E-15,6.99E-15,1229.310143
7.00E-15,6.99E-15,1229.320113
7.00E-15,6.99E-15,1229.330083
7.00E-15,6.99E-15,1229.340053
7.00E-15,6.99E-15,1229.350023
7.00E-15,6.99E-15,1229.359993
7.00E-15,6.99E-15,1229.369963
7.00E-15,6.99E-15,1229.379933
7.00E-15,6.99E-15,1229.389903
7.00E-15,6.99E-15,1229.399873
7.00E-15,6.99E-15,1229.409843
7.00E-15,6.99E-15,1229.419813
7.00E-15,6.99E-15,1229.429783
7.00E-15,6.99E-15,1229.439753
7.00E-15,6.99E-15,1229.449723
7.00E-15,6.99E-15,1229.459693
7.00E-15,6.99E-15,1229.469663
7.00E-15,6.99E-15,1229.479633
7.00E-15,6.99E-15,1229.489603
7.00E-15,6.99E-15,1229.499573
7.00E-15,6.99E-15,1229.509543
7.00E-15,6.99E-15,1229.519513
7.00E-15,6.99E-15,1229.529483
7.00E-15,6.99E-15,1229.539453
7.00E-15,6.99E-15,1229.549423
7.00E-15,6.99E-15,1229.559393
7.00E-15,6.99E-15,1229.569363
7.00E-15,6.99E-15,1229.579333
7.00E-15,6.99E-15,1229.589303
7.00E-15,6.99E-15,1229.599273
7.00E-15,6.99E-15,1229.609243
7.00E-15,6.99E-15,1229.619213
7.00E-15,6.99E-15,1229.629183
7.00E-15,6.99E-15,1229.639153
7.00E-15,6.99E-15,1229.649123
7.00E-15,6.99E-15,1229.659093
7.00E-15,6.99E-15,1229.669063
7.00E-15,6.99E-15,1229.679033
7.00E-15,6.99E-15,1229.689003
7.00E-15,6.99E-15,1229.698973
7.00E-15,6.99E-15,1229.708943
7.00E-15,6.99E-15,1229.718913
7.00E-15,6.99E-15,1229.728883
7.00E-15,6.99E-15,1229.738853
7.00E-15,6.99E-15,1229.748823
7.00E-15,6.99E-15,1229.758793
7.00E-15,6.99E-15,1229.768763
7.00E-15,6.99E-15,1229.778733
7.00E-15,6.99E-15,1229.788703
7.00E-15,6.99E-15,1229.798673
7.00E-15,6.99E-15,1229.808643
7.00E-15,6.99E-15,1229.818613
7.00E-15,6.99E-15,1229.828583
7.00E-15,6.99E-15,1229.838553
7.00E-15,6.99E-15,1229.848523
7.00E-15,6.99E-15,1229.858493
7.00E-15,6.99E-15,1229.868463
7.00E-15,6.99E-15,1229.878433
7.00E-15,6.99E-15,1229.888403
7.00E-15,6.99E-15,1229.898373
7.00E-15,6.99E-15,1229.908343
7.00E-15,6.99E-15,1229.918313
7.00E-15,6.99E-15,1229.928283
7.00E-15,6.99E-15,1229.938253
7.00E-15,6.99E-15,1229.948223
7.00E-15,6.99E-15,1229.958193
7.00E-15,6.99E-15,1229.968163
7.00E-15,6.99E-15,1229.978133
7.00E-15,6.99E-15,1229.988103
7.00E-15,6.99E-15,1229.998073
